ano_eleicao,num_turno,uf,codigo_municipio,codigo_cargo,qtd_aptos,qtd_comparecimento
2018,1,MA,7358,1,3905,3144
2018,1,MA,7358,3,3905,3144
2018,1,MA,7358,5,7810,6288
2018,1,MA,7358,6,3905,3144
2018,1,MA,7358,7,3905,3144
2018,1,MA,7366,1,11009,8217
2018,1,MA,7366,3,11009,8217
2018,1,MA,7366,5,22018,16434
2018,1,MA,7366,6,11009,8217
2018,1,MA,7366,7,11009,8217
2018,1,MA,7374,1,17432,12910
2018,1,MA,7374,3,17432,12910
2018,1,MA,7374,5,34864,25820
2018,1,MA,7374,6,17432,12910
2018,1,MA,7374,7,17432,12910
2018,1,MA,7382,1,9640,6948
2018,1,MA,7382,3,9640,6948
2018,1,MA,7382,5,19280,13896
2018,1,MA,7382,6,9640,6948
2018,1,MA,7382,7,9640,6948
2018,1,MA,7390,1,20497,17101
2018,1,MA,7390,3,20497,17101
2018,1,MA,7390,5,40994,34202
2018,1,MA,7390,6,20497,17101
2018,1,MA,7390,7,20497,17101
2018,1,MA,7404,1,8708,6564
2018,1,MA,7404,3,8708,6564
2018,1,MA,7404,5,17416,13128
2018,1,MA,7404,6,8708,6564
2018,1,MA,7404,7,8708,6564
2018,1,MA,7412,1,20901,15032
2018,1,MA,7412,3,20901,15032
2018,1,MA,7412,5,41802,30064
2018,1,MA,7412,6,20901,15032
2018,1,MA,7412,7,20901,15032
2018,1,MA,7420,1,6993,4584
2018,1,MA,7420,3,6993,4584
2018,1,MA,7420,5,13986,9168
2018,1,MA,7420,6,6993,4584
2018,1,MA,7420,7,6993,4584
2018,1,MA,7439,1,17900,12373
2018,1,MA,7439,3,17897,12370
2018,1,MA,7439,5,35794,24740
2018,1,MA,7439,6,17897,12370
2018,1,MA,7439,7,17897,12370
2018,1,MA,7447,1,6837,5429
2018,1,MA,7447,3,6837,5429
2018,1,MA,7447,5,13674,10858
2018,1,MA,7447,6,6837,5429
2018,1,MA,7447,7,6837,5429
2018,1,MA,7455,1,9068,6413
2018,1,MA,7455,3,9068,6413
2018,1,MA,7455,5,18136,12826
2018,1,MA,7455,6,9068,6413
2018,1,MA,7455,7,9068,6413
2018,1,MA,7463,1,10889,8158
2018,1,MA,7463,3,10889,8158
2018,1,MA,7463,5,21778,16316
2018,1,MA,7463,6,10889,8158
2018,1,MA,7463,7,10889,8158
2018,1,MA,7471,1,13945,10753
2018,1,MA,7471,3,13945,10753
2018,1,MA,7471,5,27890,21506
2018,1,MA,7471,6,13945,10753
2018,1,MA,7471,7,13945,10753
2018,1,MA,7480,1,10716,7947
2018,1,MA,7480,3,10716,7947
2018,1,MA,7480,5,21432,15894
2018,1,MA,7480,6,10716,7947
2018,1,MA,7480,7,10716,7947
2018,1,MA,7498,1,15329,10899
2018,1,MA,7498,3,15329,10899
2018,1,MA,7498,5,30658,21798
2018,1,MA,7498,6,15329,10899
2018,1,MA,7498,7,15329,10899
2018,1,MA,7501,1,10598,7909
2018,1,MA,7501,3,10598,7909
2018,1,MA,7501,5,21196,15818
2018,1,MA,7501,6,10598,7909
2018,1,MA,7501,7,10598,7909
2018,1,MA,7510,1,13023,9296
2018,1,MA,7510,3,13023,9296
2018,1,MA,7510,5,26046,18592
2018,1,MA,7510,6,13023,9296
2018,1,MA,7510,7,13023,9296
2018,1,MA,7528,1,5671,4635
2018,1,MA,7528,3,5671,4635
2018,1,MA,7528,5,11342,9270
2018,1,MA,7528,6,5671,4635
2018,1,MA,7528,7,5671,4635
2018,1,MA,7536,1,17497,12607
2018,1,MA,7536,3,17497,12607
2018,1,MA,7536,5,34994,25214
2018,1,MA,7536,6,17497,12607
2018,1,MA,7536,7,17497,12607
2018,1,MA,7544,1,7454,6255
2018,1,MA,7544,3,7454,6255
2018,1,MA,7544,5,14908,12510
2018,1,MA,7544,6,7454,6255
2018,1,MA,7544,7,7454,6255
2018,1,MA,7552,1,17351,12930
2018,1,MA,7552,3,17351,12930
2018,1,MA,7552,5,34702,25860
2018,1,MA,7552,6,17351,12930
2018,1,MA,7552,7,17351,12930
2018,1,MA,7560,1,11155,9642
2018,1,MA,7560,3,11155,9642
2018,1,MA,7560,5,22310,19284
2018,1,MA,7560,6,11155,9642
2018,1,MA,7560,7,11155,9642
2018,1,MA,7579,1,96367,80115
2018,1,MA,7579,3,96364,80112
2018,1,MA,7579,5,192728,160224
2018,1,MA,7579,6,96364,80112
2018,1,MA,7579,7,96364,80112
2018,1,MA,7595,1,8705,6005
2018,1,MA,7595,3,8705,6005
2018,1,MA,7595,5,17410,12010
2018,1,MA,7595,6,8705,6005
2018,1,MA,7595,7,8705,6005
2018,1,MA,7609,1,13884,10731
2018,1,MA,7609,3,13884,10731
2018,1,MA,7609,5,27768,21462
2018,1,MA,7609,6,13884,10731
2018,1,MA,7609,7,13884,10731
2018,1,MA,7617,1,46851,40093
2018,1,MA,7617,3,46851,40093
2018,1,MA,7617,5,93702,80186
2018,1,MA,7617,6,46851,40093
2018,1,MA,7617,7,46851,40093
2018,1,MA,7625,1,6082,4244
2018,1,MA,7625,3,6082,4244
2018,1,MA,7625,5,12164,8488
2018,1,MA,7625,6,6082,4244
2018,1,MA,7625,7,6082,4244
2018,1,MA,7633,1,70404,53595
2018,1,MA,7633,3,70399,53592
2018,1,MA,7633,5,140798,107184
2018,1,MA,7633,6,70399,53592
2018,1,MA,7633,7,70399,53592
2018,1,MA,7641,1,7788,5428
2018,1,MA,7641,3,7788,5428
2018,1,MA,7641,5,15576,10856
2018,1,MA,7641,6,7788,5428
2018,1,MA,7641,7,7788,5428
2018,1,MA,7650,1,28609,24106
2018,1,MA,7650,3,28607,24105
2018,1,MA,7650,5,57214,48210
2018,1,MA,7650,6,28607,24105
2018,1,MA,7650,7,28607,24105
2018,1,MA,7668,1,16972,12285
2018,1,MA,7668,3,16971,12284
2018,1,MA,7668,5,33942,24568
2018,1,MA,7668,6,16971,12284
2018,1,MA,7668,7,16971,12284
2018,1,MA,7676,1,23389,19500
2018,1,MA,7676,3,23388,19500
2018,1,MA,7676,5,46776,39000
2018,1,MA,7676,6,23388,19500
2018,1,MA,7676,7,23388,19500
2018,1,MA,7684,1,11430,8310
2018,1,MA,7684,3,11430,8310
2018,1,MA,7684,5,22860,16620
2018,1,MA,7684,6,11430,8310
2018,1,MA,7684,7,11430,8310
2018,1,MA,7692,1,40769,32252
2018,1,MA,7692,3,40769,32252
2018,1,MA,7692,5,81538,64504
2018,1,MA,7692,6,40769,32252
2018,1,MA,7692,7,40769,32252
2018,1,MA,7706,1,8089,6868
2018,1,MA,7706,3,8089,6868
2018,1,MA,7706,5,16178,13736
2018,1,MA,7706,6,8089,6868
2018,1,MA,7706,7,8089,6868
2018,1,MA,7714,1,25213,16744
2018,1,MA,7714,3,25211,16743
2018,1,MA,7714,5,50422,33486
2018,1,MA,7714,6,25211,16743
2018,1,MA,7714,7,25211,16743
2018,1,MA,7722,1,17185,12641
2018,1,MA,7722,3,17185,12641
2018,1,MA,7722,5,34370,25282
2018,1,MA,7722,6,17185,12641
2018,1,MA,7722,7,17185,12641
2018,1,MA,7730,1,18125,13363
2018,1,MA,7730,3,18125,13363
2018,1,MA,7730,5,36250,26726
2018,1,MA,7730,6,18125,13363
2018,1,MA,7730,7,18125,13363
2018,1,MA,7749,1,6561,4824
2018,1,MA,7749,3,6561,4824
2018,1,MA,7749,5,13122,9648
2018,1,MA,7749,6,6561,4824
2018,1,MA,7749,7,6561,4824
2018,1,MA,7757,1,9350,6896
2018,1,MA,7757,3,9350,6896
2018,1,MA,7757,5,18700,13792
2018,1,MA,7757,6,9350,6896
2018,1,MA,7757,7,9350,6896
2018,1,MA,7765,1,10944,8735
2018,1,MA,7765,3,10944,8735
2018,1,MA,7765,5,21888,17470
2018,1,MA,7765,6,10944,8735
2018,1,MA,7765,7,10944,8735
2018,1,MA,7773,1,12844,10347
2018,1,MA,7773,3,12843,10347
2018,1,MA,7773,5,25686,20694
2018,1,MA,7773,6,12843,10347
2018,1,MA,7773,7,12843,10347
2018,1,MA,7781,1,4637,3778
2018,1,MA,7781,3,4636,3777
2018,1,MA,7781,5,9272,7554
2018,1,MA,7781,6,4636,3777
2018,1,MA,7781,7,4636,3777
2018,1,MA,7790,1,9025,7516
2018,1,MA,7790,3,9025,7516
2018,1,MA,7790,5,18050,15032
2018,1,MA,7790,6,9025,7516
2018,1,MA,7790,7,9025,7516
2018,1,MA,7803,1,8031,6246
2018,1,MA,7803,3,8031,6246
2018,1,MA,7803,5,16062,12492
2018,1,MA,7803,6,8031,6246
2018,1,MA,7803,7,8031,6246
2018,1,MA,7811,1,12197,8680
2018,1,MA,7811,3,12197,8680
2018,1,MA,7811,5,24394,17360
2018,1,MA,7811,6,12197,8680
2018,1,MA,7811,7,12197,8680
2018,1,MA,7820,1,8351,6060
2018,1,MA,7820,3,8351,6060
2018,1,MA,7820,5,16702,12120
2018,1,MA,7820,6,8351,6060
2018,1,MA,7820,7,8351,6060
2018,1,MA,7838,1,7863,5313
2018,1,MA,7838,3,7863,5313
2018,1,MA,7838,5,15726,10626
2018,1,MA,7838,6,7863,5313
2018,1,MA,7838,7,7863,5313
2018,1,MA,7846,1,8827,6586
2018,1,MA,7846,3,8827,6586
2018,1,MA,7846,5,17654,13172
2018,1,MA,7846,6,8827,6586
2018,1,MA,7846,7,8827,6586
2018,1,MA,7854,1,12844,9029
2018,1,MA,7854,3,12844,9029
2018,1,MA,7854,5,25688,18058
2018,1,MA,7854,6,12844,9029
2018,1,MA,7854,7,12844,9029
2018,1,MA,7862,1,5338,4670
2018,1,MA,7862,3,5338,4670
2018,1,MA,7862,5,10676,9340
2018,1,MA,7862,6,5338,4670
2018,1,MA,7862,7,5338,4670
2018,1,MA,7870,1,8293,5916
2018,1,MA,7870,3,8293,5916
2018,1,MA,7870,5,16586,11832
2018,1,MA,7870,6,8293,5916
2018,1,MA,7870,7,8293,5916
2018,1,MA,7889,1,12710,10095
2018,1,MA,7889,3,12710,10095
2018,1,MA,7889,5,25420,20190
2018,1,MA,7889,6,12710,10095
2018,1,MA,7889,7,12710,10095
2018,1,MA,7897,1,11512,8044
2018,1,MA,7897,3,11512,8044
2018,1,MA,7897,5,23024,16088
2018,1,MA,7897,6,11512,8044
2018,1,MA,7897,7,11512,8044
2018,1,MA,7900,1,6413,4626
2018,1,MA,7900,3,6413,4626
2018,1,MA,7900,5,12826,9252
2018,1,MA,7900,6,6413,4626
2018,1,MA,7900,7,6413,4626
2018,1,MA,7919,1,5727,4229
2018,1,MA,7919,3,5727,4229
2018,1,MA,7919,5,11454,8458
2018,1,MA,7919,6,5727,4229
2018,1,MA,7919,7,5727,4229
2018,1,MA,7927,1,7473,5693
2018,1,MA,7927,3,7472,5692
2018,1,MA,7927,5,14944,11384
2018,1,MA,7927,6,7472,5692
2018,1,MA,7927,7,7472,5692
2018,1,MA,7935,1,39094,33932
2018,1,MA,7935,3,39093,33931
2018,1,MA,7935,5,78186,67862
2018,1,MA,7935,6,39093,33931
2018,1,MA,7935,7,39093,33931
2018,1,MA,7943,1,5478,4825
2018,1,MA,7943,3,5478,4825
2018,1,MA,7943,5,10956,9650
2018,1,MA,7943,6,5478,4825
2018,1,MA,7943,7,5478,4825
2018,1,MA,7951,1,8860,6837
2018,1,MA,7951,3,8860,6837
2018,1,MA,7951,5,17720,13674
2018,1,MA,7951,6,8860,6837
2018,1,MA,7951,7,8860,6837
2018,1,MA,7960,1,5742,4160
2018,1,MA,7960,3,5742,4160
2018,1,MA,7960,5,11484,8320
2018,1,MA,7960,6,5742,4160
2018,1,MA,7960,7,5742,4160
2018,1,MA,7978,1,21532,15366
2018,1,MA,7978,3,21532,15366
2018,1,MA,7978,5,43064,30732
2018,1,MA,7978,6,21532,15366
2018,1,MA,7978,7,21532,15366
2018,1,MA,7986,1,4180,3381
2018,1,MA,7986,3,4180,3381
2018,1,MA,7986,5,8360,6762
2018,1,MA,7986,6,4180,3381
2018,1,MA,7986,7,4180,3381
2018,1,MA,7994,1,17155,15213
2018,1,MA,7994,3,17155,15213
2018,1,MA,7994,5,34310,30426
2018,1,MA,7994,6,17155,15213
2018,1,MA,7994,7,17155,15213
2018,1,MA,8001,1,12877,9401
2018,1,MA,8001,3,12877,9401
2018,1,MA,8001,5,25754,18802
2018,1,MA,8001,6,12877,9401
2018,1,MA,8001,7,12877,9401
2018,1,MA,8010,1,7173,6353
2018,1,MA,8010,3,7173,6353
2018,1,MA,8010,5,14346,12706
2018,1,MA,8010,6,7173,6353
2018,1,MA,8010,7,7173,6353
2018,1,MA,8028,1,10157,6936
2018,1,MA,8028,3,10157,6936
2018,1,MA,8028,5,20314,13872
2018,1,MA,8028,6,10157,6936
2018,1,MA,8028,7,10157,6936
2018,1,MA,8036,1,162608,137320
2018,1,MA,8036,3,162439,137178
2018,1,MA,8036,5,324878,274356
2018,1,MA,8036,6,162439,137178
2018,1,MA,8036,7,162439,137178
2018,1,MA,8044,1,13284,9735
2018,1,MA,8044,3,13284,9735
2018,1,MA,8044,5,26568,19470
2018,1,MA,8044,6,13284,9735
2018,1,MA,8044,7,13284,9735
2018,1,MA,8052,1,15731,12540
2018,1,MA,8052,3,15731,12540
2018,1,MA,8052,5,31462,25080
2018,1,MA,8052,6,15731,12540
2018,1,MA,8052,7,15731,12540
2018,1,MA,8060,1,16892,12148
2018,1,MA,8060,3,16892,12148
2018,1,MA,8060,5,33784,24296
2018,1,MA,8060,6,16892,12148
2018,1,MA,8060,7,16892,12148
2018,1,MA,8079,1,39949,33474
2018,1,MA,8079,3,39949,33474
2018,1,MA,8079,5,79898,66948
2018,1,MA,8079,6,39949,33474
2018,1,MA,8079,7,39949,33474
2018,1,MA,8087,1,14030,11819
2018,1,MA,8087,3,14030,11819
2018,1,MA,8087,5,28060,23638
2018,1,MA,8087,6,14030,11819
2018,1,MA,8087,7,14030,11819
2018,1,MA,8095,1,16782,14411
2018,1,MA,8095,3,16782,14411
2018,1,MA,8095,5,33564,28822
2018,1,MA,8095,6,16782,14411
2018,1,MA,8095,7,16782,14411
2018,1,MA,8109,1,6475,4306
2018,1,MA,8109,3,6475,4306
2018,1,MA,8109,5,12950,8612
2018,1,MA,8109,6,6475,4306
2018,1,MA,8109,7,6475,4306
2018,1,MA,8117,1,9538,8012
2018,1,MA,8117,3,9538,8012
2018,1,MA,8117,5,19076,16024
2018,1,MA,8117,6,9538,8012
2018,1,MA,8117,7,9538,8012
2018,1,MA,8125,1,5240,3787
2018,1,MA,8125,3,5240,3787
2018,1,MA,8125,5,10480,7574
2018,1,MA,8125,6,5240,3787
2018,1,MA,8125,7,5240,3787
2018,1,MA,8133,1,28329,24478
2018,1,MA,8133,3,28329,24478
2018,1,MA,8133,5,56658,48956
2018,1,MA,8133,6,28329,24478
2018,1,MA,8133,7,28329,24478
2018,1,MA,8141,1,14212,10179
2018,1,MA,8141,3,14212,10179
2018,1,MA,8141,5,28424,20358
2018,1,MA,8141,6,14212,10179
2018,1,MA,8141,7,14212,10179
2018,1,MA,8150,1,8351,6285
2018,1,MA,8150,3,8351,6285
2018,1,MA,8150,5,16702,12570
2018,1,MA,8150,6,8351,6285
2018,1,MA,8150,7,8351,6285
2018,1,MA,8168,1,18079,15227
2018,1,MA,8168,3,18079,15227
2018,1,MA,8168,5,36158,30454
2018,1,MA,8168,6,18079,15227
2018,1,MA,8168,7,18079,15227
2018,1,MA,8176,1,12141,8491
2018,1,MA,8176,3,12141,8491
2018,1,MA,8176,5,24282,16982
2018,1,MA,8176,6,12141,8491
2018,1,MA,8176,7,12141,8491
2018,1,MA,8184,1,6375,4778
2018,1,MA,8184,3,6375,4778
2018,1,MA,8184,5,12750,9556
2018,1,MA,8184,6,6375,4778
2018,1,MA,8184,7,6375,4778
2018,1,MA,8192,1,9903,7417
2018,1,MA,8192,3,9903,7417
2018,1,MA,8192,5,19806,14834
2018,1,MA,8192,6,9903,7417
2018,1,MA,8192,7,9903,7417
2018,1,MA,8206,1,4719,4183
2018,1,MA,8206,3,4719,4183
2018,1,MA,8206,5,9438,8366
2018,1,MA,8206,6,4719,4183
2018,1,MA,8206,7,4719,4183
2018,1,MA,8214,1,8391,6102
2018,1,MA,8214,3,8391,6102
2018,1,MA,8214,5,16782,12204
2018,1,MA,8214,6,8391,6102
2018,1,MA,8214,7,8391,6102
2018,1,MA,8222,1,8291,5680
2018,1,MA,8222,3,8291,5680
2018,1,MA,8222,5,16582,11360
2018,1,MA,8222,6,8291,5680
2018,1,MA,8222,7,8291,5680
2018,1,MA,8230,1,5709,4151
2018,1,MA,8230,3,5709,4151
2018,1,MA,8230,5,11418,8302
2018,1,MA,8230,6,5709,4151
2018,1,MA,8230,7,5709,4151
2018,1,MA,8249,1,9661,7590
2018,1,MA,8249,3,9661,7590
2018,1,MA,8249,5,19322,15180
2018,1,MA,8249,6,9661,7590
2018,1,MA,8249,7,9661,7590
2018,1,MA,8257,1,12716,8722
2018,1,MA,8257,3,12716,8722
2018,1,MA,8257,5,25432,17444
2018,1,MA,8257,6,12716,8722
2018,1,MA,8257,7,12716,8722
2018,1,MA,8265,1,5516,4514
2018,1,MA,8265,3,5516,4514
2018,1,MA,8265,5,11032,9028
2018,1,MA,8265,6,5516,4514
2018,1,MA,8265,7,5516,4514
2018,1,MA,8273,1,12677,11207
2018,1,MA,8273,3,12677,11207
2018,1,MA,8273,5,25354,22414
2018,1,MA,8273,6,12677,11207
2018,1,MA,8273,7,12677,11207
2018,1,MA,8281,1,7022,5391
2018,1,MA,8281,3,7022,5391
2018,1,MA,8281,5,14044,10782
2018,1,MA,8281,6,7022,5391
2018,1,MA,8281,7,7022,5391
2018,1,MA,8290,1,16939,13939
2018,1,MA,8290,3,16939,13939
2018,1,MA,8290,5,33878,27878
2018,1,MA,8290,6,16939,13939
2018,1,MA,8290,7,16939,13939
2018,1,MA,8303,1,10012,6845
2018,1,MA,8303,3,10012,6845
2018,1,MA,8303,5,20024,13690
2018,1,MA,8303,6,10012,6845
2018,1,MA,8303,7,10012,6845
2018,1,MA,8311,1,22370,17422
2018,1,MA,8311,3,22370,17422
2018,1,MA,8311,5,44740,34844
2018,1,MA,8311,6,22370,17422
2018,1,MA,8311,7,22370,17422
2018,1,MA,8320,1,8183,6241
2018,1,MA,8320,3,8183,6241
2018,1,MA,8320,5,16366,12482
2018,1,MA,8320,6,8183,6241
2018,1,MA,8320,7,8183,6241
2018,1,MA,8338,1,13577,11049
2018,1,MA,8338,3,13577,11049
2018,1,MA,8338,5,27154,22098
2018,1,MA,8338,6,13577,11049
2018,1,MA,8338,7,13577,11049
2018,1,MA,8346,1,11288,9312
2018,1,MA,8346,3,11286,9312
2018,1,MA,8346,5,22572,18624
2018,1,MA,8346,6,11286,9312
2018,1,MA,8346,7,11286,9312
2018,1,MA,8354,1,9649,7931
2018,1,MA,8354,3,9649,7931
2018,1,MA,8354,5,19298,15862
2018,1,MA,8354,6,9649,7931
2018,1,MA,8354,7,9649,7931
2018,1,MA,8362,1,5166,4376
2018,1,MA,8362,3,5166,4376
2018,1,MA,8362,5,10332,8752
2018,1,MA,8362,6,5166,4376
2018,1,MA,8362,7,5166,4376
2018,1,MA,8370,1,18201,14767
2018,1,MA,8370,3,18201,14767
2018,1,MA,8370,5,36402,29534
2018,1,MA,8370,6,18201,14767
2018,1,MA,8370,7,18201,14767
2018,1,MA,8389,1,9313,6487
2018,1,MA,8389,3,9313,6487
2018,1,MA,8389,5,18626,12974
2018,1,MA,8389,6,9313,6487
2018,1,MA,8389,7,9313,6487
2018,1,MA,8397,1,6097,5348
2018,1,MA,8397,3,6096,5347
2018,1,MA,8397,5,12192,10694
2018,1,MA,8397,6,6096,5347
2018,1,MA,8397,7,6096,5347
2018,1,MA,8400,1,3889,3039
2018,1,MA,8400,3,3889,3039
2018,1,MA,8400,5,7778,6078
2018,1,MA,8400,6,3889,3039
2018,1,MA,8400,7,3889,3039
2018,1,MA,8419,1,14838,11345
2018,1,MA,8419,3,14838,11345
2018,1,MA,8419,5,29676,22690
2018,1,MA,8419,6,14838,11345
2018,1,MA,8419,7,14838,11345
2018,1,MA,8427,1,5286,3847
2018,1,MA,8427,3,5286,3847
2018,1,MA,8427,5,10572,7694
2018,1,MA,8427,6,5286,3847
2018,1,MA,8427,7,5286,3847
2018,1,MA,8435,1,8917,6636
2018,1,MA,8435,3,8917,6636
2018,1,MA,8435,5,17834,13272
2018,1,MA,8435,6,8917,6636
2018,1,MA,8435,7,8917,6636
2018,1,MA,8443,1,4540,3430
2018,1,MA,8443,3,4540,3430
2018,1,MA,8443,5,9080,6860
2018,1,MA,8443,6,4540,3430
2018,1,MA,8443,7,4540,3430
2018,1,MA,8451,1,3683,2958
2018,1,MA,8451,3,3683,2958
2018,1,MA,8451,5,7366,5916
2018,1,MA,8451,6,3683,2958
2018,1,MA,8451,7,3683,2958
2018,1,MA,8460,1,5757,4269
2018,1,MA,8460,3,5757,4269
2018,1,MA,8460,5,11514,8538
2018,1,MA,8460,6,5757,4269
2018,1,MA,8460,7,5757,4269
2018,1,MA,8478,1,14996,10429
2018,1,MA,8478,3,14996,10429
2018,1,MA,8478,5,29992,20858
2018,1,MA,8478,6,14996,10429
2018,1,MA,8478,7,14996,10429
2018,1,MA,8486,1,7597,5436
2018,1,MA,8486,3,7597,5436
2018,1,MA,8486,5,15194,10872
2018,1,MA,8486,6,7597,5436
2018,1,MA,8486,7,7597,5436
2018,1,MA,8494,1,62894,54033
2018,1,MA,8494,3,62894,54033
2018,1,MA,8494,5,125788,108066
2018,1,MA,8494,6,62894,54033
2018,1,MA,8494,7,62894,54033
2018,1,MA,8508,1,12148,8742
2018,1,MA,8508,3,12148,8742
2018,1,MA,8508,5,24296,17484
2018,1,MA,8508,6,12148,8742
2018,1,MA,8508,7,12148,8742
2018,1,MA,8516,1,16211,11157
2018,1,MA,8516,3,16211,11157
2018,1,MA,8516,5,32422,22314
2018,1,MA,8516,6,16211,11157
2018,1,MA,8516,7,16211,11157
2018,1,MA,8524,1,8279,5704
2018,1,MA,8524,3,8279,5704
2018,1,MA,8524,5,16558,11408
2018,1,MA,8524,6,8279,5704
2018,1,MA,8524,7,8279,5704
2018,1,MA,8532,1,13287,9921
2018,1,MA,8532,3,13287,9921
2018,1,MA,8532,5,26574,19842
2018,1,MA,8532,6,13287,9921
2018,1,MA,8532,7,13287,9921
2018,1,MA,8540,1,4284,2928
2018,1,MA,8540,3,4284,2928
2018,1,MA,8540,5,8568,5856
2018,1,MA,8540,6,4284,2928
2018,1,MA,8540,7,4284,2928
2018,1,MA,8559,1,26373,17990
2018,1,MA,8559,3,26371,17988
2018,1,MA,8559,5,52742,35976
2018,1,MA,8559,6,26371,17988
2018,1,MA,8559,7,26371,17988
2018,1,MA,8567,1,15296,11838
2018,1,MA,8567,3,15296,11838
2018,1,MA,8567,5,30592,23676
2018,1,MA,8567,6,15296,11838
2018,1,MA,8567,7,15296,11838
2018,1,MA,8575,1,12110,9924
2018,1,MA,8575,3,12106,9921
2018,1,MA,8575,5,24212,19842
2018,1,MA,8575,6,12106,9921
2018,1,MA,8575,7,12106,9921
2018,1,MA,8583,1,5634,4369
2018,1,MA,8583,3,5634,4369
2018,1,MA,8583,5,11268,8738
2018,1,MA,8583,6,5634,4369
2018,1,MA,8583,7,5634,4369
2018,1,MA,8591,1,12983,10176
2018,1,MA,8591,3,12983,10176
2018,1,MA,8591,5,25966,20352
2018,1,MA,8591,6,12983,10176
2018,1,MA,8591,7,12983,10176
2018,1,MA,8605,1,14780,9778
2018,1,MA,8605,3,14780,9778
2018,1,MA,8605,5,29560,19556
2018,1,MA,8605,6,14780,9778
2018,1,MA,8605,7,14780,9778
2018,1,MA,8613,1,29639,21279
2018,1,MA,8613,3,29633,21275
2018,1,MA,8613,5,59266,42550
2018,1,MA,8613,6,29633,21275
2018,1,MA,8613,7,29633,21275
2018,1,MA,8621,1,7506,5565
2018,1,MA,8621,3,7506,5565
2018,1,MA,8621,5,15012,11130
2018,1,MA,8621,6,7506,5565
2018,1,MA,8621,7,7506,5565
2018,1,MA,8630,1,25877,16769
2018,1,MA,8630,3,25877,16769
2018,1,MA,8630,5,51754,33538
2018,1,MA,8630,6,25877,16769
2018,1,MA,8630,7,25877,16769
2018,1,MA,8656,1,11437,7873
2018,1,MA,8656,3,11437,7873
2018,1,MA,8656,5,22874,15746
2018,1,MA,8656,6,11437,7873
2018,1,MA,8656,7,11437,7873
2018,1,MA,8672,1,22678,18527
2018,1,MA,8672,3,22678,18527
2018,1,MA,8672,5,45356,37054
2018,1,MA,8672,6,22678,18527
2018,1,MA,8672,7,22678,18527
2018,1,MA,8699,1,48356,41787
2018,1,MA,8699,3,48355,41786
2018,1,MA,8699,5,96710,83572
2018,1,MA,8699,6,48355,41786
2018,1,MA,8699,7,48355,41786
2018,1,MA,8710,1,19946,14190
2018,1,MA,8710,3,19945,14189
2018,1,MA,8710,5,39890,28378
2018,1,MA,8710,6,19945,14189
2018,1,MA,8710,7,19945,14189
2018,1,MA,8737,1,11259,9204
2018,1,MA,8737,3,11259,9204
2018,1,MA,8737,5,22518,18408
2018,1,MA,8737,6,11259,9204
2018,1,MA,8737,7,11259,9204
2018,1,MA,8753,1,13572,11008
2018,1,MA,8753,3,13572,11008
2018,1,MA,8753,5,27144,22016
2018,1,MA,8753,6,13572,11008
2018,1,MA,8753,7,13572,11008
2018,1,MA,8770,1,15530,13343
2018,1,MA,8770,3,15530,13343
2018,1,MA,8770,5,31060,26686
2018,1,MA,8770,6,15530,13343
2018,1,MA,8770,7,15530,13343
2018,1,MA,8796,1,24873,20892
2018,1,MA,8796,3,24873,20892
2018,1,MA,8796,5,49746,41784
2018,1,MA,8796,6,24873,20892
2018,1,MA,8796,7,24873,20892
2018,1,MA,8818,1,9385,6934
2018,1,MA,8818,3,9385,6934
2018,1,MA,8818,5,18770,13868
2018,1,MA,8818,6,9385,6934
2018,1,MA,8818,7,9385,6934
2018,1,MA,8834,1,9543,7187
2018,1,MA,8834,3,9543,7187
2018,1,MA,8834,5,19086,14374
2018,1,MA,8834,6,9543,7187
2018,1,MA,8834,7,9543,7187
2018,1,MA,8850,1,10157,7396
2018,1,MA,8850,3,10157,7396
2018,1,MA,8850,5,20314,14792
2018,1,MA,8850,6,10157,7396
2018,1,MA,8850,7,10157,7396
2018,1,MA,8877,1,14392,11321
2018,1,MA,8877,3,14392,11321
2018,1,MA,8877,5,28784,22642
2018,1,MA,8877,6,14392,11321
2018,1,MA,8877,7,14392,11321
2018,1,MA,8893,1,100238,83879
2018,1,MA,8893,3,100210,83864
2018,1,MA,8893,5,200420,167728
2018,1,MA,8893,6,100210,83864
2018,1,MA,8893,7,100210,83864
2018,1,MA,8915,1,26144,22976
2018,1,MA,8915,3,26144,22976
2018,1,MA,8915,5,52288,45952
2018,1,MA,8915,6,26144,22976
2018,1,MA,8915,7,26144,22976
2018,1,MA,8931,1,5180,4044
2018,1,MA,8931,3,5180,4044
2018,1,MA,8931,5,10360,8088
2018,1,MA,8931,6,5180,4044
2018,1,MA,8931,7,5180,4044
2018,1,MA,8958,1,19757,16204
2018,1,MA,8958,3,19757,16204
2018,1,MA,8958,5,39514,32408
2018,1,MA,8958,6,19757,16204
2018,1,MA,8958,7,19757,16204
2018,1,MA,8974,1,38433,33386
2018,1,MA,8974,3,38433,33386
2018,1,MA,8974,5,76866,66772
2018,1,MA,8974,6,38433,33386
2018,1,MA,8974,7,38433,33386
2018,1,MA,8990,1,20867,14864
2018,1,MA,8990,3,20867,14864
2018,1,MA,8990,5,41734,29728
2018,1,MA,8990,6,20867,14864
2018,1,MA,8990,7,20867,14864
2018,1,MA,9016,1,21785,17962
2018,1,MA,9016,3,21785,17962
2018,1,MA,9016,5,43570,35924
2018,1,MA,9016,6,21785,17962
